http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/c6a26e11-bdf1-47a1-849d-fdcf819d458d	oficial del Ejército de Tierra	oficial de la Armada
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/c6a26e11-bdf1-47a1-849d-fdcf819d458d	oficial de la Armada	oficial de las Fuerzas Armadas
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/c6a26e11-bdf1-47a1-849d-fdcf819d458d	oficial del Ejército de Tierra	oficial de las Fuerzas Armadas
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/c6a26e11-bdf1-47a1-849d-fdcf819d458d	oficial del Ejército del Aire	oficial de la Armada
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/c6a26e11-bdf1-47a1-849d-fdcf819d458d	oficial del Ejército del Aire	oficial del Ejército de Tierra
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/c6a26e11-bdf1-47a1-849d-fdcf819d458d	oficial del Ejército del Aire	oficial de las Fuerzas Armadas
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/9bf4c8ea-e814-4772-ae31-0f29672dc497	capitán de fragata	capitán de corbeta
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/9bf4c8ea-e814-4772-ae31-0f29672dc497	capitana de fragata	capitán del Ejército/capitana del Ejército
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/9bf4c8ea-e814-4772-ae31-0f29672dc497	capitán de infantería de marina	oficial de las Fuerzas Armadas
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/9bf4c8ea-e814-4772-ae31-0f29672dc497	capitana de corbeta	capitana de fragata
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/9bf4c8ea-e814-4772-ae31-0f29672dc497	capitán del Ejército	capitana de corbeta
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/9bf4c8ea-e814-4772-ae31-0f29672dc497	capitana de corbeta	capitán de batallón
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/9bf4c8ea-e814-4772-ae31-0f29672dc497	capitán del Ejército/capitana del Ejército	capitán de fragata
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/9bf4c8ea-e814-4772-ae31-0f29672dc497	capitán de batallón	oficial del Ejército
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/9bf4c8ea-e814-4772-ae31-0f29672dc497	capitana del Ejército	capitán de batallón
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/9bf4c8ea-e814-4772-ae31-0f29672dc497	oficial del Ejército	capitana de fragata
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/c6e5e0e7-fa99-4f71-9fc1-9889d85282a5	general de división	teniente general
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/c6e5e0e7-fa99-4f71-9fc1-9889d85282a5	general de brigada	oficial del Ejército del Aire
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/c6e5e0e7-fa99-4f71-9fc1-9889d85282a5	oficial del Ejército de Tierra	oficial del Ejército del Aire
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/c6e5e0e7-fa99-4f71-9fc1-9889d85282a5	general de brigada	general de las Fuerzas Armadas
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/c6e5e0e7-fa99-4f71-9fc1-9889d85282a5	oficial del Ejército del Aire	general de división
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/c6e5e0e7-fa99-4f71-9fc1-9889d85282a5	general de las Fuerzas Armadas	teniente general
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/c6e5e0e7-fa99-4f71-9fc1-9889d85282a5	general de brigada	general de división
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/c6e5e0e7-fa99-4f71-9fc1-9889d85282a5	general del Ejército	general de división
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/c6e5e0e7-fa99-4f71-9fc1-9889d85282a5	general del Ejército	oficial del Ejército de Tierra
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/c6e5e0e7-fa99-4f71-9fc1-9889d85282a5	oficial del Ejército de Tierra	teniente general
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/e4c915ff-6c9c-4fa9-a8fb-09d0c67e30d4	capitán de corbeta	comandante del Ejército
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/e4c915ff-6c9c-4fa9-a8fb-09d0c67e30d4	capitán de corbeta	comandante de las Fuerzas Armadas
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/e4c915ff-6c9c-4fa9-a8fb-09d0c67e30d4	comandante de aeronave	mayor
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/e4c915ff-6c9c-4fa9-a8fb-09d0c67e30d4	oficial del Ejército de Tierra	capitán de corbeta
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/e4c915ff-6c9c-4fa9-a8fb-09d0c67e30d4	capitana de corbeta	oficial del Ejército de Tierra
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/e4c915ff-6c9c-4fa9-a8fb-09d0c67e30d4	oficial del Ejército de Tierra	comandante de aeronave
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/e4c915ff-6c9c-4fa9-a8fb-09d0c67e30d4	comandante del Ejército	capitana de corbeta
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/e4c915ff-6c9c-4fa9-a8fb-09d0c67e30d4	mayor	comandante del Ejército
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/e4c915ff-6c9c-4fa9-a8fb-09d0c67e30d4	capitán de corbeta	capitana de corbeta
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/e4c915ff-6c9c-4fa9-a8fb-09d0c67e30d4	comandante de aeronave	capitán de corbeta
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/7696b15a-c52e-4ac5-b38d-9eeb010c5fa3	oficial de infantería	oficial de artillería
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/7696b15a-c52e-4ac5-b38d-9eeb010c5fa3	oficial de infantería	oficial del Ejército de Tierra
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/7696b15a-c52e-4ac5-b38d-9eeb010c5fa3	oficial de artillería	oficial del Ejército de Tierra
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/bbd1fe06-1b55-4937-9317-fc162311ab38	contraalmirante	general de brigada
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/bbd1fe06-1b55-4937-9317-fc162311ab38	contraalmirante	oficial del Ejército del Aire
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/bbd1fe06-1b55-4937-9317-fc162311ab38	oficial del Ejército del Aire	brigadier
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/bbd1fe06-1b55-4937-9317-fc162311ab38	general de brigada	oficial del Ejército del Aire
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/bbd1fe06-1b55-4937-9317-fc162311ab38	oficial del Ejército de Tierra	contraalmirante
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/bbd1fe06-1b55-4937-9317-fc162311ab38	general de brigada	brigadier
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/bbd1fe06-1b55-4937-9317-fc162311ab38	brigadier	contraalmirante
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/bbd1fe06-1b55-4937-9317-fc162311ab38	oficial del Ejército del Aire	oficial del Ejército de Tierra
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/bbd1fe06-1b55-4937-9317-fc162311ab38	general de brigada	oficial del Ejército de Tierra
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/bbd1fe06-1b55-4937-9317-fc162311ab38	brigadier	oficial del Ejército de Tierra
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/b864c9a3-ef6e-46a0-a40c-66188f74dfa7	oficial del Ejército del Aire	teniente coronel
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/b864c9a3-ef6e-46a0-a40c-66188f74dfa7	oficial del Ejército de Tierra	oficial del Ejército del Aire
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/b864c9a3-ef6e-46a0-a40c-66188f74dfa7	oficial del Ejército de Tierra	teniente coronel
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/b864c9a3-ef6e-46a0-a40c-66188f74dfa7	coronel del Ejército	teniente coronel
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/b864c9a3-ef6e-46a0-a40c-66188f74dfa7	coronel del Ejército	oficial del Ejército de Tierra
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/b864c9a3-ef6e-46a0-a40c-66188f74dfa7	oficial del Ejército del Aire	coronel del Ejército
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/0b1d8dcb-d941-4d79-99bf-fc10c1806c43	comandante de flota	almirante
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/0b1d8dcb-d941-4d79-99bf-fc10c1806c43	contraalmirante	almirante
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/0b1d8dcb-d941-4d79-99bf-fc10c1806c43	jefa de flota	contraalmirante
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/0b1d8dcb-d941-4d79-99bf-fc10c1806c43	vicealmirante	contraalmirante
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/0b1d8dcb-d941-4d79-99bf-fc10c1806c43	almirante general	comandante de flota
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/0b1d8dcb-d941-4d79-99bf-fc10c1806c43	comandante de flota	jefa de flota
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/0b1d8dcb-d941-4d79-99bf-fc10c1806c43	almirante general	almirante
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/0b1d8dcb-d941-4d79-99bf-fc10c1806c43	jefe de flota	jefa de flota
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/0b1d8dcb-d941-4d79-99bf-fc10c1806c43	contraalmirante	oficial de la Armada
http://data.europa.eu/esco/isco/C0110	http://data.europa.eu/esco/occupation/0b1d8dcb-d941-4d79-99bf-fc10c1806c43	almirante	jefa de flota
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/4a3f40a8-0587-494c-b8d3-7098b8c5992f	cabo primero	cabo del Ejército
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/4a3f40a8-0587-494c-b8d3-7098b8c5992f	cabo primero	marinería
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/4a3f40a8-0587-494c-b8d3-7098b8c5992f	cabo mayor	cabo primero
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/4a3f40a8-0587-494c-b8d3-7098b8c5992f	suboficial	cabo mayor
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/4a3f40a8-0587-494c-b8d3-7098b8c5992f	cabo del Ejército	cabo mayor
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/4a3f40a8-0587-494c-b8d3-7098b8c5992f	marinería	cabo mayor
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/4a3f40a8-0587-494c-b8d3-7098b8c5992f	suboficial	cabo del Ejército
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/4a3f40a8-0587-494c-b8d3-7098b8c5992f	cabo del Ejército	marinería
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/4a3f40a8-0587-494c-b8d3-7098b8c5992f	suboficial	cabo primero
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/4a3f40a8-0587-494c-b8d3-7098b8c5992f	suboficial	marinería
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/cb3b2662-774a-4e6f-841e-f120244d7031	suboficial del Ejército del Aire	suboficial de la Armada
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/cb3b2662-774a-4e6f-841e-f120244d7031	suboficial del Ejército del Aire	brigada
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/cb3b2662-774a-4e6f-841e-f120244d7031	suboficial de la Armada	sargento primero
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/cb3b2662-774a-4e6f-841e-f120244d7031	suboficial del Ejército del Aire	subteniente
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/cb3b2662-774a-4e6f-841e-f120244d7031	suboficial de la Armada	subteniente
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/cb3b2662-774a-4e6f-841e-f120244d7031	subteniente	sargento del Ejército
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/cb3b2662-774a-4e6f-841e-f120244d7031	sargento primero	brigada
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/cb3b2662-774a-4e6f-841e-f120244d7031	subteniente	brigada
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/cb3b2662-774a-4e6f-841e-f120244d7031	suboficial del Ejército de Tierra	subteniente
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/cb3b2662-774a-4e6f-841e-f120244d7031	suboficial de la Armada	brigada
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/1de91afd-9da2-47ab-a7e7-19bf931709a4	oficial de las Fuerzas Armadas	oficial del Escuadrón de Zapadores Paracaidistas
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/1de91afd-9da2-47ab-a7e7-19bf931709a4	oficial del Ejército	oficial de los Grupos de Operaciones Especiales
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/1de91afd-9da2-47ab-a7e7-19bf931709a4	oficial de las fuerzas especiales	oficial del Ejército
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/1de91afd-9da2-47ab-a7e7-19bf931709a4	oficial del Ejército	oficial de las Fuerzas Armadas
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/1de91afd-9da2-47ab-a7e7-19bf931709a4	oficial del Escuadrón de Zapadores Paracaidistas	oficial de la Fuerza de Guerra Naval Especial
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/1de91afd-9da2-47ab-a7e7-19bf931709a4	oficial de inteligencia	oficial del Ejército
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/1de91afd-9da2-47ab-a7e7-19bf931709a4	oficial de las Fuerzas Armadas	oficial de los Grupos de Operaciones Especiales
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/1de91afd-9da2-47ab-a7e7-19bf931709a4	oficial de los Grupos de Operaciones Especiales	oficial de las fuerzas especiales
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/1de91afd-9da2-47ab-a7e7-19bf931709a4	oficial del Escuadrón de Zapadores Paracaidistas	oficial de inteligencia
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/1de91afd-9da2-47ab-a7e7-19bf931709a4	oficial de las fuerzas especiales	oficial del Escuadrón de Zapadores Paracaidistas
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/86c892cf-09a3-44c8-b9d1-814d93dbcbb4	técnico en operativa de guerra/técnica en operativa de guerra	técnico superior en mantenimiento y control de la maquinaria de buques y embarcaciones
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/86c892cf-09a3-44c8-b9d1-814d93dbcbb4	técnica en operativa de guerra	técnica superior en sistemas de telecomunicaciones e informáticos
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/86c892cf-09a3-44c8-b9d1-814d93dbcbb4	técnica superior de la Armada	técnica superior en sistemas de telecomunicaciones e informáticos
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/86c892cf-09a3-44c8-b9d1-814d93dbcbb4	técnico superior en sistemas de telecomunicaciones e informáticos	técnico superior de la Armada
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/86c892cf-09a3-44c8-b9d1-814d93dbcbb4	técnica superior en sistemas de telecomunicaciones e informáticos	especialista en comunicaciones
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/86c892cf-09a3-44c8-b9d1-814d93dbcbb4	técnica en operativa de guerra	técnico en operativa de guerra/técnica en operativa de guerra
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/86c892cf-09a3-44c8-b9d1-814d93dbcbb4	técnica superior en mantenimiento y control de la maquinaria de buques y embarcaciones	técnico en operativa de guerra
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/86c892cf-09a3-44c8-b9d1-814d93dbcbb4	especialista en comunicaciones	técnico superior en sistemas de telecomunicaciones e informáticos
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/86c892cf-09a3-44c8-b9d1-814d93dbcbb4	técnico superior en sistemas de telecomunicaciones e informáticos	técnica superior de la Armada
http://data.europa.eu/esco/isco/C0210	http://data.europa.eu/esco/occupation/86c892cf-09a3-44c8-b9d1-814d93dbcbb4	técnica superior en sistemas de telecomunicaciones e informáticos	técnico superior de la Armada
http://data.europa.eu/esco/isco/C0310	http://data.europa.eu/esco/occupation/c94dc5b2-6b23-4915-8de5-a4e6ae86d802	piloto militar del Ejército del Aire	piloto
http://data.europa.eu/esco/isco/C0310	http://data.europa.eu/esco/occupation/c94dc5b2-6b23-4915-8de5-a4e6ae86d802	piloto del Ejército del Aire	piloto
http://data.europa.eu/esco/isco/C0310	http://data.europa.eu/esco/occupation/c94dc5b2-6b23-4915-8de5-a4e6ae86d802	militar con especialidad de vuelo	piloto militar del Ejército del Aire
http://data.europa.eu/esco/isco/C0310	http://data.europa.eu/esco/occupation/c94dc5b2-6b23-4915-8de5-a4e6ae86d802	piloto del Ejército del Aire	militar con especialidad de vuelo
http://data.europa.eu/esco/isco/C0310	http://data.europa.eu/esco/occupation/c94dc5b2-6b23-4915-8de5-a4e6ae86d802	militar con especialidad de vuelo	piloto de las Fuerzas Armadas
http://data.europa.eu/esco/isco/C0310	http://data.europa.eu/esco/occupation/c94dc5b2-6b23-4915-8de5-a4e6ae86d802	piloto naval	piloto militar del Ejército del Aire
http://data.europa.eu/esco/isco/C0310	http://data.europa.eu/esco/occupation/c94dc5b2-6b23-4915-8de5-a4e6ae86d802	piloto naval	piloto de las Fuerzas Armadas
http://data.europa.eu/esco/isco/C0310	http://data.europa.eu/esco/occupation/c94dc5b2-6b23-4915-8de5-a4e6ae86d802	piloto de las Fuerzas Armadas	piloto militar del Ejército del Aire
http://data.europa.eu/esco/isco/C0310	http://data.europa.eu/esco/occupation/c94dc5b2-6b23-4915-8de5-a4e6ae86d802	piloto naval	piloto del Ejército del Aire
http://data.europa.eu/esco/isco/C0310	http://data.europa.eu/esco/occupation/c94dc5b2-6b23-4915-8de5-a4e6ae86d802	piloto militar del Ejército del Aire	piloto del Ejército del Aire
http://data.europa.eu/esco/isco/C0310	http://data.europa.eu/esco/occupation/fdc8adfb-1807-4146-98ae-3a26fbe19996	desactivadora de bombas del Ejército	desactivador de bombas del Ejército
http://data.europa.eu/esco/isco/C0310	http://data.europa.eu/esco/occupation/fdc8adfb-1807-4146-98ae-3a26fbe19996	artificiero de las Fuerzas Armadas/artificiera de las Fuerzas Armadas	jefe de equipo EOD
http://data.europa.eu/esco/isco/C0310	http://data.europa.eu/esco/occupation/fdc8adfb-1807-4146-98ae-3a26fbe19996	desactivador de bombas del Ejército	especialista militar en desminado
http://data.europa.eu/esco/isco/C0310	http://data.europa.eu/esco/occupation/fdc8adfb-1807-4146-98ae-3a26fbe19996	operador EOD	jefa de equipo EOD
http://data.europa.eu/esco/isco/C0310	http://data.europa.eu/esco/occupation/fdc8adfb-1807-4146-98ae-3a26fbe19996	artificiera de las Fuerzas Armadas	especialista militar en desminado
http://data.europa.eu/esco/isco/C0310	http://data.europa.eu/esco/occupation/fdc8adfb-1807-4146-98ae-3a26fbe19996	desactivador de bombas del Ejército	operadora EOD
http://data.europa.eu/esco/isco/C0310	http://data.europa.eu/esco/occupation/fdc8adfb-1807-4146-98ae-3a26fbe19996	artificiero de las Fuerzas Armadas/artificiera de las Fuerzas Armadas	desactivadora de bombas del Ejército
http://data.europa.eu/esco/isco/C0310	http://data.europa.eu/esco/occupation/fdc8adfb-1807-4146-98ae-3a26fbe19996	operador EOD	desactivador de bombas del Ejército
http://data.europa.eu/esco/isco/C0310	http://data.europa.eu/esco/occupation/fdc8adfb-1807-4146-98ae-3a26fbe19996	desactivadora de bombas del Ejército	operadora EOD
http://data.europa.eu/esco/isco/C0310	http://data.europa.eu/esco/occupation/fdc8adfb-1807-4146-98ae-3a26fbe19996	operadora EOD	jefe de equipo EOD
http://data.europa.eu/esco/isco/C0310	http://data.europa.eu/esco/occupation/bd5a2f44-fc06-45fd-909b-3a4001c8b8a3	marinero	soldado
http://data.europa.eu/esco/isco/C0310	http://data.europa.eu/esco/occupation/bd5a2f44-fc06-45fd-909b-3a4001c8b8a3	marinera	soldado
http://data.europa.eu/esco/isco/C0310	http://data.europa.eu/esco/occupation/bd5a2f44-fc06-45fd-909b-3a4001c8b8a3	soldado de infantería	soldado
http://data.europa.eu/esco/isco/C0310	http://data.europa.eu/esco/occupation/bd5a2f44-fc06-45fd-909b-3a4001c8b8a3	marinero	marinera
http://data.europa.eu/esco/isco/C0310	http://data.europa.eu/esco/occupation/bd5a2f44-fc06-45fd-909b-3a4001c8b8a3	marinera	soldado de infantería
http://data.europa.eu/esco/isco/C0310	http://data.europa.eu/esco/occupation/bd5a2f44-fc06-45fd-909b-3a4001c8b8a3	soldado de infantería	marinero
http://data.europa.eu/esco/isco/C0310	http://data.europa.eu/esco/occupation/35e67944-231e-4bc9-8c69-560f203167ff	oficial de inteligencia del Ejército del Aire (especialista en interceptación de comunicaciones)	especialista militar en interceptación de comunicaciones
http://data.europa.eu/esco/isco/C0310	http://data.europa.eu/esco/occupation/35e67944-231e-4bc9-8c69-560f203167ff	especialista militar en interceptación de comunicaciones	oficial de inteligencia
http://data.europa.eu/esco/isco/C0310	http://data.europa.eu/esco/occupation/35e67944-231e-4bc9-8c69-560f203167ff	oficial de inteligencia	oficial de inteligencia del Ejército del Aire (especialista en interceptación de comunicaciones)
http://data.europa.eu/esco/isco/C0310	http://data.europa.eu/esco/occupation/555235ce-8c45-409b-a6c9-83e69c2d2bce	ingeniero politécnico de la Armada	ingeniera politécnica de la Armada
http://data.europa.eu/esco/isco/C0310	http://data.europa.eu/esco/occupation/555235ce-8c45-409b-a6c9-83e69c2d2bce	ingeniero politécnico de la Armada	ingeniero politécnico del Ejército de Tierra
