conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/23b45aa6-a479-486d-9e6f-062cbab7c68a,técnicas de interconexión,released,knowledge,sector-specific,,Las técnicas relacionadas con las interconexiones entre modelos y componentes.,http://data.europa.eu/esco/isced-f/0714,electrónica y automatización
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/23df3447-f59e-45a4-86da-78e38d07c808,industria de la música y el vídeo,released,knowledge,cross-sector,,Reproductores y productos disponibles en el mercado de la industria del vídeo y la música.,http://data.europa.eu/esco/isced-f/0211,técnicas audiovisuales y producción para medios de comunicación
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2450c3b3-e78e-435b-b84d-e05d984e71dc,modelos de arquitectura de software,released,knowledge,sector-specific,,"El conjunto de estructuras y modelos necesarios para comprender o describir el sistema de software, incluidos los elementos del software, las relaciones entre ellos y las propiedades tanto de los elementos como de las relaciones.",http://data.europa.eu/esco/isced-f/0611,uso de computadores
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/24c200e5-be20-4370-a137-ab53797f3a17,marcos de software,released,knowledge,sector-specific,entornos de software,Los entornos o herramientas de desarrollo de software utilizados para mejorar la eficiencia del desarrollo de nuevo software ofreciendo características específicas que apoyan y orientan el desarrollo.,http://data.europa.eu/esco/isced-f/0613,desarrollo y análisis de software y aplicaciones
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/251b5528-693c-4ef9-a7f6-9924bb8d7ef8,marcos para aplicaciones descentralizadas,released,knowledge,sector-specific,,"Los diversos marcos de software, y sus características, ventajas y desventajas, que permiten el desarrollo de aplicaciones descentralizadas en infraestructura de cadena de bloques. Algunos ejemplos son Truffle, Embark, Epirus, Openzeppelin, etc.
   ",http://data.europa.eu/esco/isced-f/0613,desarrollo y análisis de software y aplicaciones
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2522a6ce-3202-4ac8-9f5b-b9cb5a3a83a1,depurar software,released,skill/competence,sector-specific,,"Reparar códigos informáticos analizando los resultados de las pruebas, localizando los defectos que causan que el software produzca un resultado incorrecto e inesperado y eliminar estos fallos.",http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programar sistemas informáticos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2579f843-87e8-4a9f-83ce-1284b2218b56,administrar servicios de gestión de información aeronáutica,released,skill/competence,sector-specific,,"Emprender tareas complejas y realizar actividades de nivel medio y alto de oficina y relacionadas con bases de datos y sistemas de información geográfica para elaborar conjuntos de datos y publicaciones sobre aeronáutica de calidad.
	",http://data.europa.eu/esco/skill/7e8c17fd-3299-4c5a-b67c-32f516364662 | http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"evaluar la calidad de los servicios | gestionar, recopilar y almacenar datos digitales"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/258d3de5-60fd-4336-aa7e-7700b64f5ed5,captación de imágenes en movimiento,released,knowledge,sector-specific,captura de movimiento,El proceso y las técnicas para capturar el movimiento de actores humanos con el fin de crear y animar caracteres digitales que se ven y se mueven lo más humanamente posible.,http://data.europa.eu/esco/isced-f/0211,técnicas audiovisuales y producción para medios de comunicación
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/25b291b5-8245-4d9d-b391-86a8a31d7109,utilizar programación concurrente,released,skill/competence,sector-specific,emplear programación concurrente | hacer uso de la programación concurrente | utilizar la programación concurrente | recurrir a la programación concurrente | usar programación concurrente,"Utilizar herramientas de TIC especializadas para crear programas que puedan ejecutar operaciones concurrentes dividiendo los programas en procesos paralelos y, una vez calculados, combinando los resultados entre sí.",http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programar sistemas informáticos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/25df422a-bf0a-4f76-8631-d0be91cb8751,ingeniería de sistemas basada en modelos,released,knowledge,cross-sector,,"La ingeniería de sistemas basada en modelos es una metodología para la ingeniería de sistemas que utiliza la modelización visual como principal medio para comunicar información. Se centra en la creación y explotación de modelos del ámbito como principal medio para el intercambio de información entre ingenieros e ingenieros técnicos, en lugar de utilizar un intercambio de información basado en documentos. Por lo tanto, elimina la comunicación de información innecesaria al recurrir a modelos abstractos que solamente contienen los datos pertinentes.
	",http://data.europa.eu/esco/isced-f/0710,ingeniería y profesiones afines sin mayor definición
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/25ee43a8-f9b0-4990-96cf-eabe627ff0cc,utilizar software para la gestión de alquileres,released,skill/competence,occupation-specific,,"Utilizar software de gestión del alquiler para supervisar los aspectos del negocio, como las finanzas, los alquileres y las facturas.",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"gestionar, recopilar y almacenar datos digitales"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/25f0ea33-b4a2-4f31-b7b4-7d20e827b180,extracción de datos,released,knowledge,sector-specific,,"Los métodos de inteligencia artificial, aprendizaje automático, estadísticas y bases de datos utilizados para extraer contenido de un conjunto de datos.",http://data.europa.eu/esco/isced-f/0612,diseño y administración de redes y bases de datos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2672f6a9-1e70-43c5-859d-e6a0fc9ea0f1,sistemas de control de vuelo de las aeronaves,released,knowledge,sector-specific,control de vuelo de la aeronave | sistemas de control de vuelo de la aeronave | controles de vuelo de las aeronaves,"El reglaje, las características y el funcionamiento de los sistemas de control de vuelo de una aeronave, como las superficies de control de vuelo, los controles de la cabina de vuelo, las conexiones y los mecanismos operativos necesarios para controlar la dirección de vuelo de una aeronave.
	",http://data.europa.eu/esco/isced-f/1041,servicios de transporte
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/26ca7ed6-80a7-47e3-92f5-6e6016adeb95,configurar perfiles de color,released,skill/competence,sector-specific,establecer perfiles de color | programar perfiles de color,Mantener una producción de color coherente en las impresoras de color digital y chorro de tinta mediante la utilización de rutinas de calibración y asegurando que los perfiles de color de las impresoras sigan siendo exactos.,http://data.europa.eu/esco/skill/dcb9c446-bb08-44de-89b6-851ac2903eaf,manejar equipos de producción de material impreso y fotográfico
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/26fa7a33-a426-4cd5-9792-33bf668612e1,LESS,released,knowledge,sector-specific,,"El lenguaje informático LESS es un lenguaje de hoja de estilo que transmite la presentación de documentos estructurados. Estos documentos deben ajustarse a hojas de estilo, un conjunto de normas estilísticas tales como la fuente, el color y el formato.",http://data.europa.eu/esco/isced-f/0612 | http://data.europa.eu/esco/skill/c2999f0c-eb37-4cdf-b9b0-82107b628794,diseño y administración de redes y bases de datos | lenguajes de la hoja de estilo
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/27065048-bca8-4b0a-891a-b192b9ceadfd,software de fabricación asistida por ordenador,released,knowledge,sector-specific,software FAO,"Diferentes herramientas para la fabricación asistida por ordenador (CAM) destinada a controlar la maquinaria y las herramienta en la creación, modificación, análisis u optimización como parte de los procesos de fabricación de piezas de trabajo.",http://data.europa.eu/esco/isced-f/0613,desarrollo y análisis de software y aplicaciones
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/27ad6528-0914-4049-87c0-2f05791d0e2e,diseñar un sistema de domótica para edificios,released,skill/competence,sector-specific,,"Diseñar un sistema de domótica completo para edificios teniendo en cuenta cada uno de los componentes elegidos. Sopesar qué componentes y sistemas deben incluirse en la domótica y cuáles resulta menos útil incluir en lo referente al ahorro energético.
	",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,diseñar sistemas o equipos eléctricos o electrónicos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/27aedf16-e2e9-419d-9ad8-1c3100e0e941,supervisar el equipo de edición de imágenes de video y películas,released,skill/competence,sector-specific,,Supervisar a los artistas multimedia y a otros miembros del equipo de edición de películas y vídeo para garantizar que la edición se lleve a cabo a tiempo y de acuerdo con la visión creativa del equipo de producción.,http://data.europa.eu/esco/skill/1f1d2ff8-c4c1-45cc-9812-6a7ee84a73cb | http://data.europa.eu/esco/skill/aab9f44d-fe0e-46d8-a470-11ce82a64846 | http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207,dirigir un equipo | supervisar a un equipo o grupo | liderar a otras personas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/27b913f0-3c52-448b-ad27-fc6ef08fb326,Adobe Illustrator,released,knowledge,sector-specific,,El programa informático Adobe Illustrator CC es una herramienta gráfica de TIC que permite la edición digital y la composición de gráficos para generar gráficos 2D tanto rasterizados como vectoriales. Lo desarrolla la empresa de software Adobe.,http://data.europa.eu/esco/isced-f/0611 | http://data.europa.eu/esco/skill/a71577b2-7550-4222-88ee-dcbd2d881516,uso de computadores | software de edición de gráficos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/27ddcef9-8522-4699-b0e6-2e2b10fd6d13,crear una campaña de financiación participativa,released,skill/competence,cross-sector,,"Poner en marcha una iniciativa digital de recaudación de fondos para un proyecto utilizando plataformas de financiación participativa. Esta actividad implica crear un perfil en una plataforma de financiación participativa, crear vídeos atractivos sobre el proyecto, presentar los objetivos de la campaña, realizar un seguimiento del presupuesto, hacer un seguimiento con los donantes, utilizar las redes sociales, etc.
   ",http://data.europa.eu/esco/skill/1d4be2e3-ac64-426f-838d-1e7cb8600927,competencias de gestión
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2857540c-180b-4208-9127-e94a01871966,armonizar el software con la arquitectura del sistema,released,skill/competence,sector-specific,,"Poner el diseño del sistema y las especificaciones técnicas en consonancia con la arquitectura de software, a fin de garantizar la integración e interoperabilidad entre los componentes del sistema.",http://data.europa.eu/esco/skill/f839b1da-78b6-4466-86f4-a5798821ea20,configurar sistemas informáticos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2879e8f6-037a-49ed-ba73-6f7d7766223e,sistemas para el seguimiento del desperdicio de alimentos,released,knowledge,sector-specific,,"Las características, los beneficios y las formas de utilizar herramientas digitales para recabar, someter a seguimiento y evaluar datos sobre el desperdicio de alimentos en una organización o un establecimiento de hostelería.
   ",http://data.europa.eu/esco/isced-f/0612,diseño y administración de redes y bases de datos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2891f0dc-4426-4a9a-8fbb-db4fb0a66f91,Nessus,released,knowledge,sector-specific,,"El programa informático Nessus es una herramienta de TIC especializada que pone a prueba las deficiencias en materia de seguridad del sistema para identificar un acceso no autorizado a la información del sistema, desarrollado por la empresa de software Tenable Network Security.",http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/de586dcf-d7e5-4340-bf5b-d59026f1b436,desarrollo y análisis de software y aplicaciones | herramienta para pruebas de penetración
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/28a0fe16-4e03-4d5e-8f0e-5198309e77a9,realizar una conservación forense de dispositivos digitales,released,skill/competence,occupation-specific,,"Preservar la integridad de los dispositivos de TIC, como ordenadores portátiles, ordenadores de sobremesa y otros soportes digitales, almacénelos físicamente y utilice software como PTK Forensics y EnCase para extraer, almacenar y rastrear información digital de manera legal, de modo que puedan utilizarse como prueba en el momento oportuno.",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"gestionar, recopilar y almacenar datos digitales"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/28b7d7fb-0483-4877-9aaa-f990f10f16f5,operar sistemas de selección por voz,released,skill/competence,sector-specific,implementar sistemas de selección por voz | trabajar con sistemas de selección por voz,Operar sistemas de selección por voz aplicando varios métodos de selección; trabajar con instrucciones verbales y mensajes a través de auriculares y un micrófono.,http://data.europa.eu/esco/skill/485b2e3b-f883-46d8-901f-ab521d4f8e58,clasificar materiales o productos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/28eb4689-3ba4-47a1-96b0-34a60751ea17,diseñar infraestructuras para explotaciones a cielo abierto,released,skill/competence,occupation-specific,proyectar minas a cielo abierto | diseñar infraestructuras de minas a cielo abierto,Asistir en el diseño de la infraestructura de minas mediante programas informáticos y cálculos de datos especializados.,http://data.europa.eu/esco/skill/b2c688b0-9106-466d-8b88-eafdfe608e7d,diseñar estructuras o instalaciones
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2962214b-cc38-4d20-aa8b-aa120091d743,preparar un plan de marketing para una exposición,released,skill/competence,cross-sector,,"Desarrollar un plan de marketing para la próxima exposición; diseñar y distribuir carteles, folletos y catálogos; comunicar ideas con fotógrafos, diseñadores gráficos e impresores; preparar artículos para medios impresos y online; mantener actualizados el sitio web y las redes sociales.",http://data.europa.eu/esco/skill/37272760-957a-4c34-b4f3-780ee285334d | http://data.europa.eu/esco/skill/9c6e951f-aa88-4890-983d-e7a6ee49f5bb,"desarrollar planes financieros, empresariales o de comercialización | planificar una campaña de publicidad"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/296f6b56-de45-4aac-aa96-43e4a4864724,arquitectura de la cadena de bloques,released,knowledge,sector-specific,,"Estructura de diseño de una red de ordenadores entre pares (p2p) que funciona como arquitectura interna de administración («backend») de sistemas y aplicaciones. La red se construye como una máquina virtual sin un sistema central que gestiona las interacciones entre los nodos.
	",http://data.europa.eu/esco/isced-f/0612,diseño y administración de redes y bases de datos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2973b3bc-5893-4b3d-8953-22ef677a162f,tecnologías de corte,released,knowledge,cross-sector,,"Las diversas tecnologías de corte, tales como software o mecánica, procesos de corte orientados con láser, serrado, fresado, etc.",http://data.europa.eu/esco/isced-f/0711,ingeniería y procesos químicos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/29fb0fb5-dfc4-4098-ac9b-3a712000f48f,gestionar bases de datos,released,skill/competence,cross-sector,administrar base de datos | comprobar base de datos | controlar base de datos | supervisar base de datos | manejar base de datos,"Aplicar los sistemas y modelos de bases de datos, definir las dependencias de datos, utilice los lenguajes de consulta y los sistemas de gestión de bases de datos (DBMS) para desarrollar y gestionar las bases de datos.",http://data.europa.eu/esco/skill/32c017fd-28ab-4051-bf68-74de952c2f77,gestionar información
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2a051ae0-e42e-4733-8bb2-de24c4d5e3b8,informar en línea y en directo,released,skill/competence,sector-specific,,"Información «en directo» online o blogueo a tiempo real en la cobertura de eventos importantes – un segmento de trabajo creciente, especialmente en periódicos nacionales",http://data.europa.eu/esco/skill/609a8ac1-9d29-4237-9886-596dbbe7ca8a | http://data.europa.eu/esco/skill/be6ab363-3de1-427f-a8ef-85d5b0250822 | http://data.europa.eu/esco/skill/6e62e776-fbfa-486c-a6df-58cd239c86fe,dirigirse a un público | informar de hechos | escritura técnica o académica
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2a3a96a3-709e-4d60-81f6-d247d6933f13,gestionar la seguridad del sistema,released,skill/competence,sector-specific,manejar la seguridad del sistema | controlar la seguridad del sistema | utilizar la seguridad del sistema | administrar la seguridad del sistema | supervisar la seguridad del sistema,Analizar los activos críticos de una empresa e identifique los puntos débiles y los puntos vulnerables que den lugar a intrusiones o ataques. Aplicar técnicas de detección de seguridad. Comprenda las técnicas de ataque cibernético y aplique contramedidas eficaces.,http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,proteger dispositivos de tic
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2a69d6a0-b90f-4d50-bef8-a05d6704575d,utilizar software de medios de comunicación,released,skill/competence,occupation-specific,,"Utilizar principalmente software de programación visual, como software de sonido, iluminación, imagen, captura, control de movimiento, mapeo UV, realidad aumentada, realidad virtual o proyección en 3D. Este software podría utilizarse, por ejemplo, para aplicaciones de artes escénicas y eventos.
   ",http://data.europa.eu/esco/skill/c53a55a1-8b2b-4d2c-b12d-626742a3833a,utilizar herramientas digitales para el procesamiento de imágenes y sonido
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2af29864-c941-40a5-ae7b-2b6c4b92c0d7,reconocimiento de voz,released,knowledge,sector-specific,reconocimiento del habla | reconocimiento automático del habla | RAH,El avance informático gracias al cual la voz puede ser reconocida por máquinas y presentar los resultados de un fragmento u orden oral.,http://data.europa.eu/esco/isced-f/0232,literatura y lingüística
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2afb2b59-c9a3-4cf3-b1dd-1a2fad51e583,proceso de impresión en 3D,released,knowledge,sector-specific,,El proceso de reproducción de objetos en 3D utilizando tecnologías de impresión 3D.,http://data.europa.eu/esco/skill/99981dbd-6f0f-495d-a67f-20ad0f9ef6f3 | http://data.europa.eu/esco/skill/a507f45d-0894-4803-b1cd-9ca7f15c9299 | http://data.europa.eu/esco/isced-f/0211,técnicas de impresión en diversas superficies | procesos de artes gráficas | técnicas audiovisuales y producción para medios de comunicación
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2b24cbb7-f94e-43c1-8377-138f80ad5c19,elaborar software de memoria de traducción,released,skill/competence,sector-specific,desarrollar programas de memoria de traducción | crear programas de memoria de traducción | desarrollar software de memoria de traducción,Desarrollar y mejorar los programas de software de memoria de traducción para recuperar textos objetivo equivalentes en las bases de datos existentes al traducir de una lengua a otra.,http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programar sistemas informáticos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2b285a57-4add-453e-af5d-3d986a65c8fe,utilizar integración de telefonía informática,released,skill/competence,sector-specific,definir integración de telefonía e informática | aplicar integración de telefonía e informática | detallar integración de telefonía e informática | emplear integración de telefonía e informática | usar integración de telefonía e informática,Utilizar tecnología que permita la interacción entre el teléfono y el ordenador. Habilitar servicios de llamadas directamente dentro de un entorno de ordenador.,http://data.europa.eu/esco/skill/4d6a48ae-352e-4823-bc3a-3f3e9e2cae86,acceder a y analizar datos digitales
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2b34764d-637c-48f5-aa70-31e15c965db6,desarrollar software de fuente abierta,released,skill/competence,sector-specific,,"Utilizar y producir software de fuente abierta. Estar familiarizado con los principales modelos de fuente abierta, los sistemas de concesión de licencias y las prácticas de codificación comúnmente adoptadas para la producción de software de fuente abierta.
    ",http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programar sistemas informáticos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2b34a99f-9813-4c91-9509-b6b9b8c3132e,colaborar utilizando tecnologías digitales,released,skill/competence,cross-sector,colaborar mediante tecnologías digitales,"Utilizar herramientas y tecnologías digitales para los procesos de colaboración, y para la construcción conjunta y la creación conjunta de recursos y conocimientos.",http://data.europa.eu/esco/skill/98fb499f-9155-412d-a8a0-95ba97126fec | http://data.europa.eu/esco/skill/574257ea-7b64-4100-b7b6-e27c233fe143,utilizar herramientas digitales para la colaboración y la productividad | comunicación y colaboración digitales
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2b544b2c-f22d-40e6-8578-3cb65554643a,cerraduras electrónicas,released,knowledge,occupation-specific,cierres electrónicos | candados electrónicos,"Dispositivos de cierre que utilizan corriente eléctrica. Las cerraduras electrónicas utilizan motores, solenoides o imanes para accionar la cerradura. A menudo, las cerraduras electrónicas tienen un sistema de control de acceso y requieren autenticación, como contraseñas, huellas dactilares o tarjetas con chip.",http://data.europa.eu/esco/isced-f/0716,"vehículos, barcos y aeronaves motorizadas"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2b6bc32d-c60d-435b-931f-79bd3404f8b9,utilizar sistemas de captura para espectáculos en directo,released,skill/competence,occupation-specific,,"Utilizar equipos y software para capturar el movimiento y otros fenómenos físicos a través del análisis de imágenes, codificadores o sensores con el fin de generar señales de control para aplicaciones de artes escénicas y eventos.
   ",http://data.europa.eu/esco/skill/c53a55a1-8b2b-4d2c-b12d-626742a3833a,utilizar herramientas digitales para el procesamiento de imágenes y sonido
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2b7a79e5-84d8-4880-be66-3d9bb05bea17,utilizar patrones de diseño de software,released,skill/competence,sector-specific,añadir patrones de diseño de software | usar patrones de diseño de software | emplear patrones de diseño de software | emplear patrones de diseño | utilizar patrones de diseño,"Emplear soluciones reutilizables, las mejores prácticas formalizadas, para la resolución de las tareas comunes de desarrollo de las TIC en el desarrollo y el diseño de software.",http://data.europa.eu/esco/skill/3bddfd7c-ab6d-40c2-883d-5e97fb7640ba | http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,crear diseño de software | diseñar sistemas o aplicaciones de tic
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2b834a98-14ff-47e1-8aef-cf8ffae912fa,reunir datos cartográficos,released,skill/competence,cross-sector,obtener datos cartográficos | reunir datos cartográficos | recabar datos cartográficos | obtener información geográfica,Recopilar y conservar los recursos y datos cartográficos.,http://data.europa.eu/esco/skill/29dcc31e-a8d6-4a62-b3c1-2de81e966e39,recopilar información procedente de fuentes físicas o electrónicas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2b92a5b2-6758-4ee3-9fb4-b6387a55cc8f,realizar un análisis de datos,released,skill/competence,cross-sector,,"Recopilar datos y estadísticas para ensayar y evaluar con el fin de generar afirmaciones y predicciones de pautas, con el fin de descubrir la información útil en un proceso de toma de decisiones.",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"gestionar, recopilar y almacenar datos digitales"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2bde42ae-e776-41c1-9ded-b07b30bfe985,Prolog (programación informática),released,knowledge,sector-specific,,"Las técnicas y los principios de desarrollo de software, como análisis, algoritmos, codificación, pruebas y compilación de paradigmas de programación en Prolog.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,programación informática | desarrollo y análisis de software y aplicaciones
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2c28fc20-8a60-4311-8899-5ef8729c05b3,diseñar procesos,released,skill/competence,cross-sector,requisitos del proceso | pasos del diseño | requisitos del diseño | diseño de procesos,"Identificar los flujos de trabajo y recursos necesarios para un proceso concreto, utilizando una serie de herramientas, como programas informáticos de simulación de procesos, diagramas de flujo y modelos a escala.",http://data.europa.eu/esco/skill/883eab8c-d8a6-4e8b-9b11-7d9001e172ab,diseñar sistemas y productos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2c4e11ef-da18-4e19-816b-e6bc19e12424,utilizar programación lógica,released,skill/competence,sector-specific,,"Utilizar herramientas TIC especializadas para crear un código informático compuesto por series de frases en forma lógica, que exprese normas y hechos sobre algún ámbito problemático. Utilice lenguajes de programación que apoyan este método, como Prolog, Response Set Programming y Datalog.",http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programar sistemas informáticos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2d6d4784-0992-48e7-b100-22d7229b3f0a,traducir requisitos en un diseño visual,released,skill/competence,cross-sector,,"Desarrollar el diseño visual de determinadas especificaciones y requisitos, basándose en el análisis del ámbito de aplicación y del público destinatario. Crear una representación visual de ideas como logotipos, gráficos de sitios web, juegos digitales y esquemas.
	",http://data.europa.eu/esco/skill/f058bf62-70d1-4f5e-be2a-8b26fac24a96 | http://data.europa.eu/esco/skill/ab99d9a7-62eb-407b-92f2-bf7992a82004,diseñar infografías | crear diseños o actuaciones artísticas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2daec0e6-f0c1-43e8-8178-aedba99130ec,establecer procesos de datos,released,skill/competence,sector-specific,crear procesos de datos | definir procesos de datos | gestionar procesos de datos | determinar procesos de datos | supervisar procesos de datos,"Utilizar herramientas de TIC para aplicar procesos de manipulación de datos matemáticos, algorítmicos o de otro tipo, con el fin de crear información.",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"gestionar, recopilar y almacenar datos digitales"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2ddb1226-1117-4eb4-ae65-3a2f5a5a3c80,riesgos de seguridad de la red de TIC,released,knowledge,sector-specific,,"Los factores de riesgo para la seguridad, como los componentes de hardware y software, los dispositivos, interfaces y políticas en las redes de TIC, las técnicas de evaluación de riesgos que pueden aplicarse para evaluar la gravedad y las consecuencias de las amenazas para la seguridad y los planes de contingencia para cada factor de riesgo de seguridad.",http://data.europa.eu/esco/isced-f/0612,diseño y administración de redes y bases de datos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2e1888d8-97f7-4c91-8874-e2ef0e47f94f,crear archivos digitales,released,skill/competence,sector-specific,generar archivos digitales | producir archivos digitales,Cree archivos digitales en el sistema informático tras una impresión de control de calidad o documentos escaneados para detectar mal funcionamiento.,http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c | http://data.europa.eu/esco/skill/b769f524-0f25-44d7-8538-5c46710a040e,"gestionar, recopilar y almacenar datos digitales | gestionar documentos digitales"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2eae92cf-5f21-43e7-aa41-ab65b00c1b92,operar el panel de control de apuestas,released,skill/competence,occupation-specific,,"Operar un panel de control de apuestas, manualmente o con el empleo de un software como Autotote.",http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6,manejar equipos de comunicaciones
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2ef6bebc-2133-47df-b26a-f38f51b0f867,historia de la informática,released,knowledge,sector-specific,,Historia del desarrollo informático enmarcado en una sociedad digitalizadora.,http://data.europa.eu/esco/isced-f/0222 | http://data.europa.eu/esco/skill/2b22f3b1-5de4-43f9-b6d1-b20f65871268,historia y arqueología | historia
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2f04bb71-d476-43b3-a60b-5df1d05f5681,Octopus Deploy,released,knowledge,sector-specific,,La herramienta Octopus Deploy es un programa de software utilizado para automatizar el despliegue de aplicaciones AS.NET en servidores locales o en los servidores de la nube.,http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/9d2e926f-53d9-41f5-98f3-19dfaa687f3f,desarrollo y análisis de software y aplicaciones | herramientas para la gestión de la configuración del software
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2f05d09d-7e91-423c-9210-19da0b0e34c6,mantener sistemas de control de riego,released,skill/competence,sector-specific,programar sistemas de control de riego,"Mantener y programar distintos tipos de controladores de riego, incluidos los sistemas de control mecánico, solar, digital e informático.",http://data.europa.eu/esco/skill/cb073ba6-30bd-4fd5-871a-15b0fb1fa930 | http://data.europa.eu/esco/skill/ec0401f1-f690-46be-934b-f6f5611085f5,"mantener sistemas de irrigación | mantener aparatos eléctricos, electrónicos y de precisión"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2f6e5619-2478-475f-a414-ec05c2b72795,operar sistemas de comunicación portuarios,released,skill/competence,sector-specific,utilizar sistemas de comunicación portuarios | trabajar con sistemas de comunicación portuarios,"Operar sistemas de telefonía y radio, y sistemas de comunicación más complejos en los puertos de navegación interior, en la coordinación de las operaciones portuarias.",http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6 | http://data.europa.eu/esco/skill/9bafaea2-76cd-4532-ab77-8b3d21fa6235 | http://data.europa.eu/esco/skill/e58a3832-4e13-458e-8efd-bfa251eed702 | http://data.europa.eu/esco/skill/94f5e909-48c5-4782-9005-84d793dd01ba,manejar equipos de comunicaciones | coordinar comunicaciones remotas | mantener las comunicaciones operativas | gestionar operaciones portuarias
