conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d0fc1d32-c64d-4b53-923f-953f648715ab,servicios de uso compartido de vehículos,released,knowledge,occupation-specific,,"Servicios que promueven el uso compartido de vehículos para reducir los gastos de desplazamiento y promover la sostenibilidad.
   ",http://data.europa.eu/esco/isced-f/1041,servicios de transporte
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d10030a4-f49c-4125-8646-6b091efe5089,vigilar el bienestar de los animales,released,skill/competence,cross-sector,supervisar el bienestar de los animales | controlar el bienestar de los animales | analizar el bienestar de los animales | evaluar el bienestar de los animales | vigilar el estado físico y el comportamiento de los animales,"Hacer un seguimiento de la condición física y el comportamiento de los animales e informar sobre cualquier problema o cambio inesperado, incluidos indicadores de salud o enfermedad, apariencia, estado del alojamiento de los animales, ingesta de alimentos y las condiciones relativas al agua y el entorno.",http://data.europa.eu/esco/skill/c5ff50d7-97d3-401e-90ac-e5ae756a52de,vigilar las condiciones sanitarias de las personas y los animales
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d13f1685-9848-4c9e-a40a-686ddb407858,normas respecto de la eliminación del amianto,released,knowledge,cross-sector,,"La legislación y reglamentación en torno a la eliminación de la contaminación por amianto de edificios o estructuras, la eliminación segura de los materiales contaminados y la reglamentación para evitar y prevenir la contaminación.",http://data.europa.eu/esco/isced-f/1022,salud y protección laboral
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d168d98c-b7bb-4b9a-b1dc-eac008af4df3,implantar planes de acción para la biodiversidad,released,skill/competence,sector-specific,,"Promover y aplicar planes de acción a escala local y nacional en materia de biodiversidad, en colaboración con organizaciones locales o nacionales y organizaciones de voluntariado.",http://data.europa.eu/esco/skill/a6c3bda0-c759-495e-b2c5-062b3abe2097,aplicar nuevos procedimientos o procesos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1ee1caa-1956-48f6-a009-318204bf908e,desarrollar modelos de aguas subterráneas,released,skill/competence,occupation-specific,elaborar modelos de aguas del subsuelo,Modelar el flujo de aguas subterráneas; analizar la temperatura y las características de las aguas subterráneas; identificar formaciones geológicas e influencia artificial.,http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af | http://data.europa.eu/esco/skill/2db2667c-bbaf-4e30-8640-c9a647bd2512,analizar y evaluar información y datos | llevar a cabo análisis del agua
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1f73ae9-d348-4aac-b5d5-9b6d508401d3,tecnologías eficientes en el uso de los recursos,released,knowledge,cross-sector,,"Tecnologías sostenibles que permiten producir más valor utilizando recursos limitados, al mismo tiempo que reducen las repercusiones en el medio ambiente y limitan los riesgos de escasez.
	",http://data.europa.eu/esco/isced-f/0712 | http://data.europa.eu/esco/skill/103f7814-d262-4df6-a1b6-759bc51f76cb,tecnología de protección del medio ambiente | tecnologías sostenibles
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d2c3fe66-d01a-473e-a7b1-cb463a617f86,hidrografía,released,knowledge,sector-specific,estudio de las aguas del globo terrestre,"La disciplina científica que estudia y mide las características físicas de las masas de agua, como océanos, lagos y ríos. Estudia la situación actual con fines de navegación y pronostica los cambios que se producirán con el paso del tiempo.",http://data.europa.eu/esco/isced-f/0532,ciencias de la tierra
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d2c81ad1-2439-43cf-9c63-204187b8f771,mitigar la pérdida de recursos,released,skill/competence,cross-sector,administrar recursos de forma eficiente | reducir la pérdida de recursos,Evaluar e identificar las posibilidades de utilizar los recursos de manera más eficiente y esforzarse constantemente en reducir el derroche de servicios públicos.,http://data.europa.eu/esco/skill/cbe1b24e-00f3-4b17-94e9-1fcd34a11c3e | http://data.europa.eu/esco/skill/2aaad52d-599e-4e77-a681-bbc236825821,identificar oportunidades | evaluar el impacto ambiental de la conducta personal
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d2fd219f-5cb1-4f67-8db5-be6c5fc865c7,manejar equipos de extracción de hidrógeno,released,skill/competence,cross-sector,,Operar los equipos utilizados en la extracción y el procesamiento de hidrógeno.,http://data.europa.eu/esco/skill/d3b2c894-33fb-47c4-aff0-27935a082bf6,"manejar sistemas o equipos de tratamiento de petróleo, sustancias químicas o agua"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d3672a07-6a5b-49f4-bdd3-fcd539594556,biodiésel,released,knowledge,occupation-specific,biocombustible,El combustible diésel a base de aceite vegetal o grasa animal obtenido a partir de la reacción de los lípidos con los alcoholes.,http://data.europa.eu/esco/isced-f/0531,química
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d3a8ef9c-8572-438c-91dc-010537070be3,gestionar impacto ambiental,released,skill/competence,cross-sector,gestionar efectos en el medio ambiente | minimizar el impacto ambiental,"Aplicar medidas para minimizar los efectos biológicos, químicos y físicos de la actividad minera en el medio ambiente.",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,cumplir las leyes y normas sobre protección medioambiental
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d483ae95-5f25-4601-ba97-113bbb7a31b0,supervisar el plan de gestión ambiental de granjas,released,skill/competence,sector-specific,garantizar el cumplimiento del plan de gestión ambiental de granjas | administrar el plan de gestión ambiental de granjas | gestionar el plan de gestión ambiental de granjas | supervisar el cumplimiento del plan de gestión ambiental de granjas,Identificar las designaciones y directivas ambientales relativas a una granja determinada e incorporar sus requisitos al proceso de planificación de la granja. Supervisar la aplicación del plan de gestión ambiental de la granja y revisar los plazos.,http://data.europa.eu/esco/skill/b13e0689-636d-42d0-86c3-df9d6f85a882 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,supervisar sistemas de gestión ambiental | cumplir las leyes y normas sobre protección medioambiental
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d53eab76-e8ff-4e28-af26-7e012951c763,medir el desempeño de la empresa en términos de sostenibilidad,released,skill/competence,cross-sector,,"Realizar un seguimiento de los indicadores de sostenibilidad y analizar los resultados que está logrando la empresa por lo que respecta a la sostenibilidad, en relación con los Objetivos de Desarrollo Sostenible o con los estándares mundiales para informar sobre la sostenibilidad.
   ",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,cumplir las leyes y normas sobre protección medioambiental
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d589970b-933d-4656-bcb6-a43b3cc67888,controlar la calidad del agua,released,skill/competence,cross-sector,comprobar la calidad del agua | examinar la calidad del agua | observar la calidad del agua,"Medir los factores de calidad del agua: temperatura, oxígeno, salinidad, pH, N2, NO2, NH4, CO2, turbidez y clorofila. Controlar la calidad microbiológica del agua.",http://data.europa.eu/esco/skill/0b3930a2-8a13-4932-8a09-4c72ec8af464,controlar la calidad de los productos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d7d39ebe-3960-4c8f-a504-19b441990cfa,eliminar residuos de piensos preparados,released,skill/competence,occupation-specific,deshacerse de los residuos de piensos preparados | reciclar residuos de piensos preparados,"Eliminar los residuos de piensos preparados, procurando al mismo tiempo minimizar el impacto ambiental de la composición de los piensos. Seguir la legislación pertinente.",http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f | http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f,eliminar residuos o escombros no peligrosos | gestionar residuos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d7d53919-5313-4f23-a701-d12f86c03a60,emplear tecnologías eficientes en el uso de los recursos en la hostelería,released,skill/competence,sector-specific,,"Aplicar mejoras tecnológicas en establecimientos de hostelería, como calentadores de alimentos a vapor sin conexión, válvulas pulverizadoras para preenjuage y grifos de caudal reducido, que optimizan el consumo de agua y energía a la hora de lavar los platos, limpiar y preparar los alimentos.
   ",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,cumplir las leyes y normas sobre protección medioambiental
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d81b58ba-52e4-45fa-9f7c-f59b87fa6041,sistemas de domótica,released,knowledge,sector-specific,,"Instalaciones inteligentes de iluminación, calefacción, seguridad, etc. en edificios residenciales que pueden controlarse a distancia. Los sistemas de domótica tienen como objetivo mejorar la calidad de vida dentro de las casas y los edificios, lo que incluye aumentar la independencia de las personas con discapacidad y contribuir al ahorro de energía.
   ",http://data.europa.eu/esco/isced-f/0714,electrónica y automatización
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d84326c9-a3d3-4e22-a6a1-1ad42a356f10,consultoría en materia de sostenibilidad,released,knowledge,sector-specific,,"Enfoque de consultoría que se utiliza para ayudar a las empresas a saber más acerca de su impacto en la sostenibilidad y aplicar estrategias para ser eficientes y respetuosas con el medio ambiente.
	",http://data.europa.eu/esco/isced-f/0712,tecnología de protección del medio ambiente
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d86babea-bf8b-4552-81a8-daf706066ad6,gestionar el impacto medioambiental de las operaciones,released,skill/competence,cross-sector,gestionar el impacto ambiental de las operaciones | controlar el impacto medioambiental de las operaciones | gestionar el impacto de las operaciones en el medioambiente | controlar el impacto ambiental de las operaciones | controlar el impacto de las operaciones en el medioambiente,"Gestionar la interacción y las repercusiones medioambientales de las empresas. Identificar y evaluar las repercusiones medioambientales del proceso de producción y los servicios conexos, e imponer una reducción de los efectos sobre el medio ambiente y las personas. Organizar planes de acción y supervisar los posibles indicadores de mejora.",http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,adoptar vías para reducir el impacto negativo del consumo | cumplir las leyes y normas sobre protección medioambiental
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d96b6330-c73f-443f-9048-702b2226f62b,tratar agua contaminada,released,skill/competence,sector-specific,,"Tratar el agua contaminada mediante una serie de técnicas, como lagunas y cañaverales.
	",http://data.europa.eu/esco/skill/8bde58aa-9d5b-422b-801c-ff9186dd648e,manipular y eliminar materiales peligrosos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d9beab8e-1bd0-42a3-bf3e-58a8f647ad96,instalar purificadores de agua,released,skill/competence,sector-specific,colocar sistemas de purificación de agua | colocar purificadores de agua | colocar sistemas de filtrado de aguas,Instalar diferentes tipos de mecanismos que impidan que las impurezas lleguen a las aguas recuperadas. Instalar filtros y membranas de micras para eliminar las impurezas y evitar la entrada de mosquitos en el suministro de agua. Colocar mecanismos de bola para eliminar la primera descarga del agua de lluvia  procedente de techos.,http://data.europa.eu/esco/skill/2fbc1a35-a641-4016-9534-12364f4cb2a1 | http://data.europa.eu/esco/skill/0b8d15c9-7b4f-4163-b863-fe5b756d3e7f | http://data.europa.eu/esco/skill/1abc1d86-e529-42ab-828f-8d4fc225b076,instalar depósitos de agua | reparar e instalar equipos mecánicos | filtrar líquidos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d9d3eb78-a7c6-4076-9e19-df225af2ec62,gestionar el presupuesto de los programas de reciclaje,released,skill/competence,cross-sector,,gestionar el programa anual de reciclaje y el respectivo presupuesto de una organización.,http://data.europa.eu/esco/skill/193af349-b20e-4277-94bf-b184e92b8d6a,gestionar presupuestos o finanzas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/da896663-08b3-409d-aa3d-31f39a8e8d2b,llevar a cabo un estudio de viabilidad sobre sistemas de biomasa,released,skill/competence,sector-specific,,"Analizar y evaluar la viabilidad de una instalación de biomasa. Llevar a cabo un estudio estandarizado para determinar los costes, las limitaciones y los componentes disponibles y realizar una investigación para apoyar el proceso de toma de decisiones.
	",http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702 | http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06,ejecutar estudio de viabilidad | analizar operaciones empresariales
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dacaebb5-5d85-4f3e-9adb-7c82b4f53189,eliminar residuos alimenticios,released,skill/competence,sector-specific,deshacerse de los residuos alimenticios | reciclar residuos alimenticios,"Eliminar o recoger residuos alimenticios con el fin de reciclarlos o eliminarlos del proceso de producción. Seguir procedimientos establecidos para su eliminación, teniendo en cuenta el entorno y las cuestiones de seguridad con arreglo a la legislación.",http://data.europa.eu/esco/skill/4aba6668-6118-4953-804b-869cef94422a | http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f | http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f,eliminar residuos no peligrosos | eliminar residuos o escombros no peligrosos | gestionar residuos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dada8e80-2a53-41bf-9eac-f8c1f9971bed,materiales de construcción sostenibles,released,knowledge,sector-specific,,"Los tipos de materiales de construcción que minimizan el impacto negativo del edificio para el entorno exterior durante todo su ciclo de vida.
	",http://data.europa.eu/esco/isced-f/0732 | http://data.europa.eu/esco/skill/e26e07ca-4a35-42e3-940d-e5868fd38fba,construcción e ingeniería civil | industria de los materiales de construcción
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dbbe485f-b9c2-42df-ba1c-144a2ecfb119,evaluar posibles conflictos en el sector de la acuicultura,released,skill/competence,occupation-specific,reconocer posibles conflictos con usuarios finales | determinar posibles conflictos con usuarios finales | prever posibles conflictos con usuarios finales,Evaluar los posibles conflictos con otras partes interesadas en relación con el impacto medioambiental de la acuicultura y los conflictos de intereses con otros usuarios de la zona costera.,http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af,adoptar vías para reducir el impacto negativo del consumo | analizar y evaluar información y datos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dbe63ddf-76f8-4177-a482-fee995a57b77,gestión integrada de plagas,released,knowledge,sector-specific,,"Un enfoque integrado para la prevención o la eliminación de organismos nocivos para los vegetales cuyo objetivo es mantener el uso de plaguicidas y otras formas de intervención solo en niveles que estén justificados desde el punto de vista económico y ecológico y que reduzcan o minimicen los riesgos para la salud humana y el medio ambiente.
	",http://data.europa.eu/esco/skill/6e84c2b5-935a-4958-a410-da42efaf7c27 | http://data.europa.eu/esco/isced-f/0811,técnicas de gestión de plagas | producción agrícola y ganadera
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dbef5042-4b99-4e6f-b2ed-1d33b07b3ed6,asesorar sobre soluciones sostenibles,released,skill/competence,cross-sector,,"Asesorar a empresas sobre soluciones para desarrollar procesos de producción sostenibles, mejorar la eficiencia y la reutilización de los materiales y reducir la huella de carbono.
   ",http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,asesorar sobre cuestiones ambientales
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dd5451c6-a006-4218-bf94-348d81bed42f,agricultura de conservación,released,knowledge,sector-specific,,"Las técnicas, los métodos y los principios que promueven un uso sostenible de la tierra y el suelo para la producción vegetal. Se basa en los tres principios de cobertura permanente del suelo, perturbación mínima del suelo y diversificación de las especies vegetales.
   ",http://data.europa.eu/esco/isced-f/0811,producción agrícola y ganadera
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dda745dd-b8d6-45d8-8c74-e05495ce90f5,Objetivos de Desarrollo Sostenible,released,knowledge,cross-sector,,"La lista de diecisiete objetivos mundiales fijados por la Asamblea General de las Naciones Unidas y diseñados como estrategia para lograr un futuro mejor y más sostenible para todos.
   ",http://data.europa.eu/esco/isced-f/0319,ciencias sociales y del comportamiento no contempladas en la clasificación
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ddbf25f1-b91a-4083-9ef1-cc113a46e4c0,ecosistemas,released,knowledge,cross-sector,características de los sistemas ecológicos | características de los ecosistemas | sistemas ecológicos,Las características del sistema en el que los organismos vivos cohabitan e interactúan con elementos no vivos.,http://data.europa.eu/esco/isced-f/0521,ciencias del medio ambiente
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ddce2912-bc0f-4a47-aa2b-c1de48bc4b44,ahorro de energía,released,knowledge,cross-sector,,"Práctica de reducir el consumo de energía y de utilizar menos servicios energéticos. Como proceso sostenible, el ahorro de energía se consigue sustituyendo la energía usada por fuentes alternativas, utilizando productos energéticos más eficientes o absteniéndose de usar determinados productos o servicios energéticos.
	",http://data.europa.eu/esco/isced-f/0712,tecnología de protección del medio ambiente
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/de131ede-cbfe-4e34-aff4-96f16831c3c4,informar sobre incidentes de contaminación,released,skill/competence,sector-specific,comunicar información sobre incidentes de contaminación | proporcionar información sobre incidentes de contaminación | elaborar informes sobre incidentes de contaminación,"Cuando un incidente provoca contaminación, examinar la magnitud de los daños y cuáles podrían ser las consecuencias e informar al respecto a las instituciones pertinentes tras los procedimientos de notificación de contaminación.",http://data.europa.eu/esco/skill/20136935-e6a1-417b-81df-9b94d4c2c371 | http://data.europa.eu/esco/skill/be6ab363-3de1-427f-a8ef-85d5b0250822 | http://data.europa.eu/esco/skill/24310a7b-5db1-4917-a705-4835630227ca,notificar incidentes y defectos | informar de hechos | elaborar informes de incidentes
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728,"suministro de calefacción, refrigeración y agua caliente",released,knowledge,sector-specific,,"Los principios del diseño de sistemas de suministro de agua para calefacción, refrigeración y agua caliente sanitaria y la relación con el aislamiento y el ahorro de energía mediante un diseño hidráulico óptimo. La naturaleza de la pérdida de energía de estos sistemas causada por la transferencia de calor, la pérdida de presión (resistencia de los tubos y las válvulas) y la energía eléctrica necesaria para las bombas y las válvulas.
	",http://data.europa.eu/esco/isced-f/0713,electricidad y energía
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/df0690fb-070b-4d63-9043-a65f18044787,agroturismo,released,knowledge,cross-sector,turismo rural | principios del agroturismo,Aspectos del agroturismo que incluyen actividades basadas en la agricultura para atraer visitantes a una granja.,http://data.europa.eu/esco/isced-f/1015,"viajes, turismo y actividades recreativas"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/df179770-1c8d-4673-a270-481b7e4e6010,diseñar un minisistema eólico,released,skill/competence,sector-specific,,"Diseñar el minisistema eólico, incluyendo baterías e inversores de potencia, con arreglo a otras fuentes de suministro de energía, y la resistencia de la construcción para colocar una miniturbina.
	",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,diseñar sistemas o equipos eléctricos o electrónicos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dff0087d-25e4-40bf-979e-32fdf2445438,elaborar estrategias para reducir el desperdicio de alimentos,released,skill/competence,cross-sector,,"Elaborar políticas, como la redistribución de comidas para el personal o alimentos, con el fin de reducir, reutilizar y reciclar los desperdicios de alimentos cuando sea posible. Esto incluye examinar las políticas de compra para identificar aspectos a través de los que reducir los desperdicios de alimentos, como por ejemplo las cantidades y la calidad de los productos alimentarios.
	",http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,elaborar medidas y procedimientos operativos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e0475631-c151-4413-829c-cb5c76b83271,medir la sostenibilidad de actividades turísticas,released,skill/competence,sector-specific,,"Recabar información y realizar un seguimiento y una evaluación de los efectos que tiene el turismo en el medio ambiente, especialmente en las zonas protegidas, en el patrimonio cultural local y la biodiversidad, en un esfuerzo por reducir la huella de carbono de las actividades del sector. Esta actividad incluye la realización de encuestas sobre los visitantes y la determinación de todas las compensaciones necesarias para contrarrestar los daños.
   ",http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,hacer seguimiento de condiciones medioambientales
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e16fca1b-b3e2-4823-bba1-7c755c1caf58,asesorar sobre contaminación por nitrato,released,skill/competence,sector-specific,,"Asesorar sobre las repercusiones y consecuencias de la contaminación provocada por las emisiones de óxido nitroso (incluida la contaminación del suelo debido a los abonos) que contribuyen a la disminución de la capa de ozono y proponer soluciones para mitigar este tipo de acciones.
	",http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,asesorar sobre cuestiones ambientales
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e1da04bb-4de8-4d17-af8a-75ea893fe36a,promover el comportamiento responsable de los consumidores,released,skill/competence,occupation-specific,,"Promover políticas, acciones y programas educativos que fomenten estilos de vida saludables y una participación proactiva en el consumo sostenible, y que den lugar a cambios en las actitudes de los consumidores, los hábitos de compra y las expectativas.",http://data.europa.eu/esco/skill/efb60300-0d55-4b2c-8038-8409587a4727,"promocionar productos, servicios o programas"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e2028206-3060-4e81-8350-77baefabefde,proteger humedales en el desarrollo de proyectos,released,skill/competence,cross-sector,proteger los terrenos pantanosos en proyectos de desarrollo | controlar el impacto de los proyectos de desarrollo en los humedales | supervisar el impacto de los proyectos de desarrollo en los humedales | proteger las tierras pantanosas en proyectos de desarrollo,"Supervisar y responder de forma proactiva a los retos que plantean los humedales en el desarrollo de proyectos. Esforzarse por cuidar y conservar los humedales, encontrando al mismo tiempo soluciones eficientes desde el punto de vista del medio ambiente para el desarrollo de proyectos de infraestructura.",http://data.europa.eu/esco/skill/d5dbc342-8e39-4998-8237-ebbe05a381ce | http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,gestionar proyectos de investigación y desarrollo | hacer seguimiento de condiciones medioambientales
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e2bb641f-f647-4229-a48e-9a5ef3526c23,garantizar la seguridad de especies amenazadas y de áreas protegidas,released,skill/competence,sector-specific,velar por la seguridad de especies amenazadas y de áreas protegidas | proteger la seguridad de especies amenazadas y de áreas protegidas,"Garantizar que los proyectos no afecten negativamente a aves migratorias, especies animales raras o amenazadas, hábitats críticos o zonas medioambientalmente protegidas.",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,cumplir las leyes y normas sobre protección medioambiental
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e361af91-3e68-4e59-b0e2-bca0ffb416fa,energía marina,released,knowledge,sector-specific,,"Energía generada por el movimiento natural del agua, como las olas oceánicas, las mareas o las corrientes, así como las diferencias de temperatura del agua, como la energía térmica de las aguas frías de las profundidades. Además, se utiliza como fuente de energía renovable.
	",http://data.europa.eu/esco/isced-f/0713 | http://data.europa.eu/esco/skill/f8413360-6114-40de-a276-c59b764b9913,electricidad y energía | tecnologías de energías renovables
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e381f278-7218-4f30-a7b6-34dc3eb7e4a8,reforestación,released,knowledge,sector-specific,,"Métodos de recuperación de zonas deforestadas para revertir la destrucción de los bosques y reverdecer un número importante de hectáreas. Las estrategias como la plantación de nuevos árboles, la protección de los ecosistemas frente a la destrucción o la siembra de semillas forman parte de estos métodos de reforestación.
	",http://data.europa.eu/esco/isced-f/0821,silvicultura
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e3f2c37f-e484-4b4c-ad82-f565a2b98f89,monitores de gestión ambiental,released,knowledge,sector-specific,,El material y equipo adecuados para la medición y el control directo de los parámetros medioambientales.,http://data.europa.eu/esco/isced-f/0712,tecnología de protección del medio ambiente
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e3fcd642-5f9c-48ee-be58-258dd895d281,recabar datos biológicos,released,skill/competence,cross-sector,reunir datos biológicos | recolectar datos biológicos | obtener datos biológicos,"Recoger muestras biológicas, registrar y resumir los datos biológicos para su utilización en estudios técnicos, desarrollar planes de gestión medioambiental y productos biológicos.",http://data.europa.eu/esco/skill/29dcc31e-a8d6-4a62-b3c1-2de81e966e39,recopilar información procedente de fuentes físicas o electrónicas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e45507ff-c1e2-4e0c-92fb-b6c0e6cb6245,sistemas fotovoltaicos,released,knowledge,sector-specific,,"Sistemas que convierten una fuente renovable como el sol en energía eléctrica. Partiendo de la cadena de conversión energética, los sistemas fotovoltaicos podrían dividirse en tres tipos: sistemas fotovoltaicos de conexión directa a la red, sistemas de interacción con la red y sistemas fotovoltaicos desconectados de la red.
	",http://data.europa.eu/esco/isced-f/0713 | http://data.europa.eu/esco/skill/05e5e14f-ffa6-4106-b311-c6335ccc2bd2,electricidad y energía | energía solar
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e4698f9f-bb23-486e-a74a-c8f3a19c3132,investigar la contaminación,released,skill/competence,cross-sector,analizar zonas contaminadas | examinar en zonas contaminadas,"Realizar ensayos para investigar las propiedades de la contaminación en una zona, o sobre superficies y materiales, con el fin de identificar la causa, su naturaleza y la magnitud del riesgo y los daños.",http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,hacer seguimiento de condiciones medioambientales
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e4ff825c-7376-4135-93cd-3892fd67b7c1,desarrollar estrategias de recuperación ambiental,released,skill/competence,cross-sector,diseñar estrategias de recuperación ambiental | idear estrategias de regeneración ambiental | planificar estrategias de descontaminación ambiental | elaborar estrategias de rehabilitación ambiental,"Desarrollar estrategias para la eliminación de la contaminación del suelo, las aguas subterráneas, las aguas superficiales o los sedimentos, teniendo en cuenta las normas de rehabilitación medioambiental y las tecnologías disponibles.",http://data.europa.eu/esco/skill/8ed41305-4abf-4b54-9f8f-0e043d26feba | http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/507e2b21-1285-47e9-bf09-0db794df1bf0 | http://data.europa.eu/esco/skill/0d75a128-bd88-4c1b-b70d-8e963aeb490c | http://data.europa.eu/esco/skill/7a8fb784-67fa-41e9-a75c-6b491d91f800,elaborar políticas y legislación | adoptar vías para reducir el impacto negativo del consumo | elaborar una política medioambiental | adoptar vías para reducir la contaminación | elaborar estrategias para resolver problemas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e52c1125-1d27-4e3d-afc9-761ee5f678b3,preservación y conservación de árboles,released,knowledge,sector-specific,requisitos para la preservación y conservación de árboles,Los requisitos medioambientales para la conservación y preservación de los árboles.,http://data.europa.eu/esco/isced-f/0821,silvicultura
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e541c69c-ea80-4b17-87cb-4001d0b9d303,evaluar el impacto ambiental,released,skill/competence,cross-sector,estudiar impacto ambiental | valorar repercusiones medioambientales | analizar incidencia ecológica | evaluar efectos en el medio ambiente,Realizar un seguimiento de los impactos ambientales y llevar a cabo evaluaciones con el fin de identificar y reducir los riesgos medioambientales de la organización a la vez que se tienen en cuenta los costes.,http://data.europa.eu/esco/skill/c4ba12d1-4698-42fa-8abb-789462ea2586 | http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/d86babea-bf8b-4552-81a8-daf706066ad6 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6 | http://data.europa.eu/esco/skill/d3a8ef9c-8572-438c-91dc-010537070be3 | http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9,proteger el medio ambiente frente al impacto de las tecnologías digitales | adoptar vías para reducir el impacto negativo del consumo | gestionar el impacto medioambiental de las operaciones | cumplir las leyes y normas sobre protección medioambiental | gestionar impacto ambiental | pensar de manera crítica
